[ 2013-12-09T10:02:10+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate` FROM `news` ORDER BY id LIMIT 10   [ RunTime:0.000424s ]
[ 2013-12-09T10:02:11+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate`,`count` FROM `news` ORDER BY count,id LIMIT 10   [ RunTime:0.000537s ]
[ 2013-12-09T10:02:11+08:00 ] / | SQL: SELECT news.id,count(comment.type) as counts,news.newtitle FROM `news` left join comment on comment.type=news.id WHERE comment.isdel=1 GROUP BY comment.type ORDER BY counts desc  [ RunTime:0.001452s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000905s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.094090s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.007825s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.073907s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000106s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000069s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000020s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000120s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.077126s ]
[ 2013-12-09T10:02:11+08:00 ] / | SQL: SHOW COLUMNS FROM `newtype` [ RunTime:0.002870s ]
[ 2013-12-09T10:02:11+08:00 ] / | SQL: SELECT * FROM `newtype` WHERE isdel=0   [ RunTime:0.001546s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001111s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.108560s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.005076s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.088591s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000085s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000071s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000023s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000118s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.089077s ]
[ 2013-12-09T10:02:11+08:00 ] / | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype LIMIT 1   [ RunTime:0.000800s ]
[ 2013-12-09T10:02:11+08:00 ] / | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype ORDER BY id desc  LIMIT 0,32   [ RunTime:0.002175s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001013s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.119618s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.010728s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.099560s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000290s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000067s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000022s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000152s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.105704s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000950s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.132368s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.013299s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.112223s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000092s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000072s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000119s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.120927s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000983s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.147382s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.003481s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.127316s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000497s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000084s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000181s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.126216s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.001878s ]
[ 2013-12-09T10:02:11+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.001963s ]
