[ 2013-11-06T13:33:04+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.649317s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.042256s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.480107s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.001802s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000232s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000067s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000590s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.503109s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002971s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.710667s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.028866s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.529618s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000296s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000223s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000070s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000400s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.539209s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002132s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.745085s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.022340s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.563094s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000966s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000225s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000069s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000529s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.566194s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.011942s ]
[ 2013-11-06T13:33:05+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.012194s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003855s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006363s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SHOW COLUMNS FROM `indexmenu` [ RunTime:0.002266s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SELECT * FROM `indexmenu` WHERE isdel=0 ORDER BY sort  [ RunTime:0.002194s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.005706s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.005822s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | NOTIC: [8] Undefined index:  uname 04b74bac16018df793b2b10a9602b31e.php 第 16 行.
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.024958s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025045s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.001077s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.001042s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001727s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.002543s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006709s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SHOW COLUMNS FROM `news` [ RunTime:0.004302s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SELECT `id`,`newtitle`,`count` FROM `news` ORDER BY count LIMIT 10   [ RunTime:0.011190s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001428s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.048415s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.004195s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.024863s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000096s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000065s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000119s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.022430s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000956s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.054807s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.005352s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.030748s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000087s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000072s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000022s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000119s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.029494s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate` FROM `news` ORDER BY id LIMIT 10   [ RunTime:0.000589s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate`,`count` FROM `news` ORDER BY count,id LIMIT 10   [ RunTime:0.008344s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SELECT news.id,count(comment.type) as counts,news.newtitle FROM `news` left join comment on comment.type=news.id WHERE comment.isdel=1 GROUP BY comment.type ORDER BY counts desc  [ RunTime:0.000673s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001013s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.072493s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.013022s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.048504s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000100s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000070s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000125s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.054899s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SHOW COLUMNS FROM `newtype` [ RunTime:0.002334s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SELECT * FROM `newtype` WHERE isdel=0   [ RunTime:0.003280s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001382s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.093539s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.005232s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.069982s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000081s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000069s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000020s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000118s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.068592s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype LIMIT 1   [ RunTime:0.005520s ]
[ 2013-11-06T13:43:58+08:00 ] / | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype ORDER BY id desc  LIMIT 0,32   [ RunTime:0.004280s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001396s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.111919s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.014535s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.088335s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000306s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000070s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000022s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000151s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.096272s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001611s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.128912s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.004753s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.105521s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000100s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000073s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000123s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.103658s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001503s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.136084s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.008486s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.112586s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000316s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000072s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000022s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000165s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.114472s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.005076s ]
[ 2013-11-06T13:43:58+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.005261s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001917s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002126s ]
[ 2013-11-06T13:45:11+08:00 ] / | SQL: SHOW COLUMNS FROM `indexmenu` [ RunTime:0.004265s ]
[ 2013-11-06T13:45:11+08:00 ] / | SQL: SELECT * FROM `indexmenu` WHERE isdel=0 ORDER BY sort  [ RunTime:0.002947s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.003139s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.003266s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-06T13:45:11+08:00 ] / | NOTIC: [8] Undefined index:  uname 04b74bac16018df793b2b10a9602b31e.php 第 16 行.
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.039979s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040227s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.003194s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.002892s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003683s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.003318s ]
[ 2013-11-06T13:45:11+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.013659s ]
[ 2013-11-06T13:45:11+08:00 ] / | SQL: SHOW COLUMNS FROM `news` [ RunTime:0.006469s ]
