[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.010367s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.325997s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000137s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000116s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000034s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000196s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.325204s ]
[ 2013-11-27T14:12:08+08:00 ] / | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype LIMIT 1   [ RunTime:0.007164s ]
[ 2013-11-27T14:12:08+08:00 ] / | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype ORDER BY id desc  LIMIT 0,32   [ RunTime:0.002400s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.005493s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.402018s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.052636s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.354322s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000277s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000068s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000022s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000153s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.395747s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002757s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.461336s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.015495s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.410779s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000094s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000066s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000020s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000120s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.415018s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000765s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.480406s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.020433s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.427813s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000320s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000071s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000153s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.437033s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.002156s ]
[ 2013-11-27T14:12:08+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.002282s ]
